unit_id,airline_sentiment,airline,text
681457536,positive,Delta,@JetBlue true. Maybe. Wish I had expedited security haha
681457538,positive,Delta,Why ���@JetBlue: Our fleet's on fleek. http://t.co/a7NvbJ8ipx�۝
681457544,positive,Delta,Power Moves RT @JetBlue: Our fleet's on fleek. http://t.co/t9s68korSN
681457554,positive,Delta,Lmfaooo ���@JetBlue: Our fleet's on fleek. http://t.co/1G9RnmYUQe�۝
681457562,positive,Delta,"""LOL you guys are so on it"" - me, had this been 4 months ago...���@JetBlue: Our fleet's on fleek. http://t.co/LYcARlTFHl�۝"
681457563,positive,Delta,"@JetBlue wow, keeping up with the times..."
681457575,positive,Delta,I always look forward to JB RT @JetBlue: @bostongarden :) Looking forward to welcoming you onboard! _�ժ
681457582,positive,Delta,@JetBlue toss this ticket...it's great PR and I'm sure every college student following me will be willing to rock out wit too _���_���
681457588,positive,Delta,���@JetBlue: Our fleet's on fleek. http://t.co/3kVkd8yRxa�۝ + lol wow
681457596,positive,Delta,Lovely! RT @JetBlue: Our fleet�۪s on fleek. http://t.co/Hi6Fl1AX9E
681457610,positive,Delta,"Yall tried it. ""@JetBlue: Our fleet's on fleek. http://t.co/62GoDFaKNB�۝"
681457619,positive,Delta,@JetBlue my family and I are excited to see you too_��__��_
681457622,positive,Delta,"@JetBlue I love flying with u, but I have a question, why is one of ur planes called ny jets"
681457626,positive,Delta,@JetBlue sounds good!!!_�ժ_�ժ_�ժ_�ժ
681457631,positive,Delta,���@JetBlue: Our fleet's on fleek. http://t.co/JMnkJ6Bmc2�۝ Jet Blizzue in the hizouse.
681457633,positive,Delta,"@JetBlue Very excited, for the first time this Sunday, March 1 I get to fly #JetBlue flight 123 #Mint from JFK. Looking forward :-)"
681457637,positive,Delta,@JetBlue  hahah _���_���_���_��� love flying jet blue tho!! http://t.co/7VeE44MACM
681457639,positive,Delta,���@JetBlue: Our fleet's on fleek. http://t.co/vOUUFRN4jS�۝ YASSS JetBlue ! Tell them !
681457642,positive,Delta,"@JetBlue lmfao, i love it"
681457644,positive,Delta,@JetBlue I have a little more time then that..lol. Well actually a lot more. 36 days more. But I'm just excited!!
681457658,positive,Delta,LMAO ���@JetBlue: Our fleet's on fleek. http://t.co/aIyC9WV5oq�۝
681457660,positive,Delta,@JetBlue @BrandsSayingBae well here we go
681457663,positive,Delta,���@JetBlue: Our fleet's on fleek. http://t.co/kVXs1lCqLp�۝ @alynewton new fav airline
681457664,positive,Delta,@JetBlue Hopefully now my application for JetBlue donut designer will finally go through the proper channels.
681457666,positive,Delta,@JetBlue Looking cool
681457669,positive,Delta,@JetBlue Definitely! Lots of announcements and the app is great.
681457671,positive,Delta,@JetBlue you bet:)
681457674,positive,Delta,@JetBlue thank you. Appreciate that!!
681457675,positive,Delta,@JetBlue The chairs could use some TLC. And more power outlets in the area would be a bonus. Headed to @UniversalORL !
681457676,positive,Delta,@JetBlue Thanks. Used phone instead of computer and it worked!! Thx again!
681457679,positive,Delta,"alright @JetBlue.... done! alternatively, if you'd like to charter a private jet for me to PITT i will gladly accept :)"
681457686,positive,Delta,"@JetBlue good to know, thanks so much!"
681457690,positive,Delta,@JetBlue Thank you for the quick response! I am trying to request abassinet for my son. it would be great if you can help me with my request
681457696,positive,Delta,@JetBlue Mark T.  in Austin was great handling my bag issue.  #thanks
681457699,positive,Delta,"@JetBlue @jeff_hofmann @DeniseJTaylor @LaurieAMeacham Good one! And indeed, it's JetBlue's finest day in history!"
681457704,positive,Delta,@JetBlue thanks! Calling right now!
681457711,positive,Delta,@JetBlue Haha. Thanks. You guys are great. Unlike the @nyjets. ;-) #GoPatriots!
681457712,positive,Delta,@jetblue thanks
681457713,positive,Delta,@JetBlue it was booked through work but added upgrade on seat. Need the upgrade receipt.
681457715,positive,Delta,@JetBlue Thank you for the free flyfi!! Makes an already great airline even better! #jetblue #Boston #westpalmbeach #flybetter
681457717,positive,Delta,@JetBlue thank you!!
681457722,positive,Delta,@JetBlue I wish you all the best of luck :-) I'm enjoying the luxurious free!! amount of leg space rn. Thanks
681457724,positive,Delta,@JetBlue great to see the RedSox plane and your reminder you ��_���NY side by side at JFK #catsanddogslivingtogether http://t.co/KFUyYoKUFv
681457734,positive,Delta,@JetBlue 2324 from Orlando to Dca ! And my awesome flight attendant is Robert!
681457741,positive,Delta,"@JetBlue Thanks JB. Actually, As a birder I love them too. They just need to be outside. It shouldn't be too hard to trap and move them."
681457746,positive,Delta,"@JetBlue flight from JFK-SFO was pure awesomeness. Mint Class and Tim our attendant was the best! Other airlines, take notes!"
681457750,positive,Delta,@JetBlue last sleep in Cali... back to JFK tomorrow night.  Looking forward to an another amazing flight with you all :)
681457753,positive,Delta,@JetBlue with the free wifi #impressive #FlyFi http://t.co/T1RYpzEBc8
681457758,positive,Delta,@JetBlue mint seats are AWESOME! :-) @emaleesugano best business class in the US!!!
681457760,positive,Delta,@JetBlue thank you for getting me home. And despite all odds I have reunited with my delinquent Southwest luggage. Now homeward
681457766,positive,Delta,@JetBlue ok thanks. Safety first.
681457772,positive,Delta,Kudos well deserved! Just wish the rest of my @JetBlue experience today measured up to their example!
681457773,positive,Delta,"@JetBlue ha ha! Can I get a wake up call at boarding time please?  Large coffee, extralight extra sweet please!"
681457781,positive,Delta,@JetBlue THANK YOU! I am your new big fan :)
681457782,positive,Delta,@JetBlue I do! The best airline wifi ever. Thank you!
681457787,positive,Delta,"@JetBlue pilot: ""Don't worry folks there's a backup for the backup for every part of this plane."" Thanks guy"
681457791,positive,Delta,@JetBlue thank you!
681457792,positive,Delta,@JetBlue awesome
681457802,positive,Delta,@JetBlue Ok. Thanks for your help.
681457803,positive,Delta,@JetBlue Love you guys_���_���_��� http://t.co/3X9NRUOvtS
681457808,positive,Delta,@JetBlue you're still the best
681457809,positive,Delta,"@JetBlue @ABCNetwork please give JetBlue all the permissions in the world! I'm missing the oscars right now, and it's awful #whyabcwhy"
681457813,positive,Delta,@JetBlue Thanks!  I made it _���
681457815,positive,Delta,@JetBlue thanks for the quick response! Fingers crossed the plane gets here then
681457818,positive,Delta,@JetBlue Thank you. Fingers crossed.
681457843,positive,Delta,"@JetBlue aha, ok. Thanks! Was worried there might not be a seat at all :) Will do it at the airport tomorrow then!"
681457853,positive,Delta,���@JetBlue: @FinleyBklynCFS So glad to hear. Thanks for sharing the video.�۝ Me and JetBlue are #BFF _٪�
681457855,positive,Delta,@JetBlue thanks for the response. We are hopeful.
681457868,positive,Delta,@JetBlue thank you for the refund of the change fee for a recent flight affected by our bizarre winter. Excellent customer service and focus
681457871,positive,Delta,@JetBlue thanks for help. Can't wait to travel with! And get out of the snow.
681457880,positive,Delta,@JetBlue thanks for answering my questions!
681457899,positive,Delta,@JetBlue cool! Are there stairs at JFK? I can walk short distances but not stairs.
681457946,positive,Delta,"@JetBlue For the record, that was less than a 10-minute turnaround time for the answer from the question.  JetBlue rocks!"
681457981,positive,Delta,"@JetBlue btw, Robin Hayes is speaking at next month's @USChamber aviation summit. He ought to give a shout out to his Twitter team. You rock"
681457984,positive,Delta,@JetBlue oh. And thank you for responding
681457990,positive,Delta,@JetBlue thanks. We are ticketed on stand by for flight 1970. I hope we make it out. Fingers crossed
681457999,positive,Delta,@JetBlue thank you guys! You are the best! _٪Ή�����
681458005,positive,Delta,@JetBlue love it as always!
681458015,positive,Delta,"@JetBlue what a great experience on flight from SFO to JFK; seats, service, food, everything is top quality. I will be back. Very soon!"
681458026,positive,Delta,@JetBlue thanks for replying-I feel a little better we'll see how it goes ������������
681458037,positive,Delta,@JetBlue you guys rock!
681458039,positive,Delta,@JetBlue my email is my twitter handle followed by gmail ���_�ԍ_�ԍ
681458041,positive,Delta,@JetBlue Awesome! #bestairlineever
681458058,positive,Delta,@JetBlue I only fly Jet Blue
681458061,positive,Delta,@JetBlue Start including PTO in your getaway packages and I'm all in
681458063,positive,Delta,@JetBlue thanks. I will use the extra time to do some more shopping! Did somebody say duty free?
681458065,positive,Delta,@JetBlue's flight Flight Booking Problems experience is pretty great!
681458068,positive,Delta,@JetBlue thanks for making my trip home #MintyFresh next #brandmance flight I'll take more selfies! #LOVE #travel #business
681458095,positive,Delta,"���@JetBlue: @2littlebirds Well captured, Brittany! We love the clouds! :)  Enjoy the ride!�۝ Thank you!"
681458104,positive,Delta,@JetBlue thanks! Have a good Sunday.
681458135,positive,Delta,@JetBlue thank you. We are finally at the gate.
681458136,positive,Delta,@JetBlue flight to Orlando is unable to serve hot bevies.... So they've made movies and alcohol complimentary. That works
681458143,positive,Delta,@JetBlue Landing! As usual great flight wiyh a great crew. Hello sunny West Palm Beach ! #jetbluerocks
681458157,positive,Delta,@JetBlue they were amazing and thank you!
681458167,positive,Delta,���@JetBlue: @2littlebirds Beautiful shot.. Thanks for sharing. Using #FlyFi to post? ;)�۝ Your welcome! Not on this flight. It was a quickie;)
681458171,positive,Delta,"@JetBlue she helped me with my problem so easily and was so nice, you guys rock!"
681458186,positive,Delta,@JetBlue your customer service agent Bonnie is amazing on the phone she deserves a promotion!!!
681458190,positive,Delta,@JetBlue BOS. Everything current now. Thanks for the follow up
681458194,positive,Delta,@JetBlue thanks for the info. Already doing it now before we board! Looking forward to the future upgrades! #JetBlue http://t.co/5Db9eSBNzG
681458195,positive,Delta,@JetBlue things happen it's ok just wish I was on the beach and not in the airport
681458203,positive,Delta,@JetBlue I love #JetBlue ! #FlyFi when will we be able to charge our devices on domestic #A320 flights?! Thanks! http://t.co/obqIro1bUJ
681458207,positive,Delta,@JetBlue Touchdown JFK! Well done pilots of JetBlue Flight 226! #JetBlueRocks
681458221,positive,Delta,"@JetBlue if I had my tux, it'd be a date! #UMosaicMeCrazy http://t.co/hap4gboSTU"
681458222,positive,Delta,@JetBlue Thanks for the personalized customer service! #cannedtweet #autoresponse
681458233,positive,Delta,@JetBlue I knew there was a reason u were my favorite airline. Just read you answer on twitter in globe this morning. Great job
681458236,positive,Delta,@JetBlue it's only because I'm wearing #TrueBlueColors!
681458249,positive,Delta,"@JetBlue yup we know, not your fault, just not ideal sittin for over an hour but as always your staff is great!"
681458257,positive,Delta,@JetBlue got it. thanks the quick reply.
681458262,positive,Delta,@JetBlue had a great experience working with Glenn Coles at Buffalo-Niagara Airport!! Top notch employee
681458264,positive,Delta,"@JetBlue well, the last update was in the right direction, at least! I'll keep my fingers crossed."
681458268,positive,Delta,"@JetBlue thx, social media person!"
681458279,positive,Delta,@jetblue always #mosaicmecrazy #sunrise #bestairline #nofilterneeded &amp; how can you not love #FlyFi��_ http://t.co/NY6CS7jRuV
681458283,positive,Delta,@JetBlue they miraculously fixed the plane #kudos to shoe ever it was
681458289,positive,Delta,@JetBlue _��__��__��__��_ yall are really better then American Airlines though.
681458293,positive,Delta,What can I say other than when it comes to my #BrandLoveAffair w/ @jetblue ur my #soulandinspiration https://t.co/IGkoGyWksr #umosaicmecrazy
681458298,positive,Delta,@JetBlue Great service from PBI to HPN! Thanks.
681458306,positive,Delta,"@JetBlue done, thank you!"
681458335,positive,Delta,"@JetBlue  FLL to MDE, great flight, great customer service, THANKS! 2 mths waiting  @AmericanAir  to speak to a human at customer service"
681458345,positive,Delta,@JetBlue okay thank you! I'll check with them again!
681458348,positive,Delta,"���@JetBlue: @sylvie75015 Good morning, Sylvie! Have a great flight! #yourock�۝ &gt; Thank you #JetBlue! @mxo42 @henrikwagner73 #JetBlueRocks"
681458349,positive,Delta,@JetBlue They just came out. Thanks for the follow-up. That's why you're the best!
681458351,positive,Delta,@JetBlue Thanks! See you soon!
681458355,positive,Delta,@JetBlue thanks for getting us to NYC -JFK really safely. :-) But srsly? How long does it take to get our checked bags? #eternity #5amMisery
681458365,positive,Delta,@JetBlue thanks for the response - when is the next flight after the 9:48 flight?
681458369,positive,Delta,@JetBlue great flight on a brand new jet. Great seating. Beautiful plane. Big fan of this airline.
681458374,positive,Delta,@JetBlue thank you! I know the weather in #Boston isn't great. Everyone's tired
681458389,positive,Delta,@JetBlue thank you thank you!  I finally set up the jetblue app!  Yay!
681458392,positive,Delta,@JetBlue Thanks for taking me back home today despite Pandora's best efforts to Cancelled Flight the flight. #jetblue #backhome #noplacelikehome
681458398,positive,Delta,@JetBlue @Maddie_Flood Your airline sounds outstanding and your Twitter feed is clearly extremely useful. Keep up the great work _��_
681458400,positive,Delta,@JetBlue is amazing. Had a short delay. They gave me $150 credit! It was literally pretty much my fault I missed the flight.
681458405,positive,Delta,@JetBlue thank you _��_ standing in line now!
681458411,positive,Delta,@JetBlue thank you
681458448,positive,Delta,@JetBlue @L_Burley11 -- the best!!!
681458451,positive,Delta,@JetBlue thanks for bringing my son home to me.
681458453,positive,Delta,@JetBlue you got yourselves hot ladies flying the air for life #loyal
681458454,positive,Delta,@JetBlue nothing but praise for you helping our lady make her flight to CHS tonight!  #impressed
681458465,positive,Delta,@JetBlue thanks so much. Can't wait to fly with you guys :)
681458468,positive,Delta,"@JetBlue OK, thank you."
681458470,positive,Delta,@JetBlue thanks for a speedy flight time recovery.
681458471,positive,Delta,@JetBlue thank you for taking care of me with a drink since my in-flight entertainment wasn't working #goodcustomerservice
681458476,positive,Delta,@JetBlue would you say a delay is more likely? Thanks so much.
681458478,positive,Delta,"@JetBlue I did not! She's a woman who's a lead, she was working at gate c26."
681458480,positive,Delta,"@JetBlue If you ""follow"" me, I will be able to DM you.  Thanks."
681458483,positive,Delta,@JetBlue I want to give a warm thanks to your crew at Logan airport for still getting me to the DC area after Cancelled Flightlations this morning!
681458484,positive,Delta,"@JetBlue Another awesome telephone experience with @JetBlue Thank you, Cory! #Greatcustomerservice������"
681458489,positive,Delta,@JetBlue thank you!
681458490,positive,Delta,@JetBlue he just went above and beyond to be helpful
681458493,positive,Delta,@JetBlue your employee Charles cave at the gate at MSY went above and beyond to help try to help me find my glasses. Thought u should know
681458494,positive,Delta,@JetBlue is the best!  Can't wait to use my travel bank $ for a FUN trip.
681458495,positive,Delta,@JetBlue just touched down in #NewOrleans for the annual @HeinekenUSACorp national distributor conference! #livethelegend
681458496,positive,Delta,@JetBlue on the plane now!  Hopefully no longer at the mercy of the playlist!  Thanks!
681458506,positive,Delta,@JetBlue thanks for your prompt response. I know you put safety first. Unfortunately will hit freezing rain/sleet on ride home.
681458507,positive,Delta,@JetBlue ok!!! That's super helpful. Thank you. I'll reach out if I have any other questions.
681458508,positive,Delta,"@JetBlue Thanks for the instant reply, and for still doing first bag free (so important)!"
681458519,positive,Delta,@JetBlue Exciting times ahead! _���_�_�
681458523,positive,Delta,@JetBlue Counting on your flight 989 to get to DC!
681458539,positive,Delta,@JetBlue great flight http://t.co/E0R0NTO4TR
681458540,positive,Delta,@JetBlue you can't beat jetblue in space's matter http://t.co/NRpWmGyv3e
681458541,positive,Delta,@JetBlue Great thank you!
681458546,positive,Delta,@JetBlue good to hear. Thx for being responsive.
681458550,positive,Delta,"Cool thx! Only a couple more #PGAShow flights til I'm #Mosaic...can't wait. Will be easier to change flights when weathers bad
@JetBlue"
681458552,positive,Delta,"@JetBlue thanks so much for help Us, u r amazing!"
681458554,positive,Delta,@JetBlue #kudos! And we're done and heading to warmer weather!
681458561,positive,Delta,@JetBlue Awesome! Thank you! ;)
681458576,positive,Delta,@JetBlue thanks for update http://t.co/K7uBOTMr1r
681458579,positive,Delta,@JetBlue @amybruni @DIRECTTV but of course! :-) #bestdressed #bluecarpet
681458586,positive,Delta,@jetblue offered me a complimentary drink for switching seats. Stewardess asked for my age &amp; I said 30. We giggled. #goodgenes #ilookyoung
681458587,positive,Delta,"@JetBlue Thanks. Still booked our trip 3/13-17 LB to SLC to see grand kids.  Just very frustrating. Tried app, web, etc. Still love u guys!"
681458588,positive,Delta,@JetBlue thank you! I'm excited to fly with you for the first time.
681458589,positive,Delta,Thank U _��� ���@JetBlue: @ItsLaLoca But of course! Safety is always 1st!  We'll make sure to handle her with CARE and LOVE!  :)�۝
681458590,positive,Delta,@JetBlue Kudos to JetBlue social media team for jumping in an helping me out during the last snow storm while web site was down..Thanks!!
681458593,positive,Delta,@JetBlue thanks so much for your condolences and quick response. It is very much appreciated
681458595,positive,Delta,@JetBlue Thank you Alicia!  #ExceptionalService
681458607,positive,Delta,@JetBlue thanks. I chatted with a nice fella about it and he gave me the lowdown.
681458609,positive,Delta,@JetBlue mission accomplished: gave @paulgordonbrown  a hug http://t.co/LT1pYKfvRq
681458613,positive,Delta,@JetBlue ok thank you for the quick response JetBlue still the best comp
681458614,positive,Delta,"@JetBlue im in a session presented by one of your beloved travelers, @paulgordonbrown,I see why you love him so much http://t.co/vv8cFyhKVb"
681458620,positive,Delta,@JetBlue oh definitely. I kind of only fly JetBlue.
681458622,positive,Delta,@JetBlue thanks for getting me to Orlando early #happiness
681458634,positive,Delta,@JetBlue got it. Thanks
681458636,positive,Delta,"@JetBlue Even though this flight #226 didn't have much needed hot beverages 4 us NY-ers, the landing was super smooth _�ԍ_�ԍ _��_ #happytweet"
681458639,positive,Delta,"@JetBlue thanks for getting me to Boston early for @TuftsEnergyConf ""Breaking Barriers To a Clean Energy Future"""
681458640,positive,Delta,@JetBlue Thanks!
681458642,positive,Delta,@JetBlue Thanks for the complimentary upgrade to first.  You are the best!
681458645,positive,Delta,"@JetBlue ah no the staff was perfect this morning at JFK, more sleep for me!! :)"
681458646,positive,Delta,"@JetBlue @Airbus  Wow, awesome videos guys https://t.co/dbcvEPn5QC Great work. #Bluemanity #CoreValues  #Passion #AeroJobMarket #avgeek"
681458647,positive,Delta,@JetBlue @Airbus Wow what an amazing video https://t.co/dbcvEPn5QC Great world Guys #Bluemanity #CoreValues #Passion #AeroJobMarket
681458648,positive,Delta,@JetBlue today my family gets to experience #mosaic status w/ me! #LifeIsGood
681458650,positive,Delta,@JetBlue word thanks
681458660,positive,Delta,"@JetBlue 162, SMF to JFK!"
681458673,positive,Delta,@JetBlue of course !!!!
681458674,positive,Delta,@JetBlue thank you
681458675,positive,Delta,@JetBlue thanks! I'll do it.
681458677,positive,Delta,@JetBlue @FerrisSalameh Love JetBlue's speedy Twitter customer service.
681458680,positive,Delta,@JetBlue thanks!
681458682,positive,Delta,@JetBlue thank you so much for your effort
681458683,positive,Delta,@JetBlue thanks for letting us know. Hoping for no more delays!
681458692,positive,Delta,@JetBlue thanks!!
681458697,positive,Delta,@JetBlue thanks for the info... Figured that was the case. Hopefully my new hashtag will change that ;) #ABCLetJetBlueStreamFeed
681458706,positive,Delta,@JetBlue saved the day:) @Expedia lost a costumer #jetblue #makingthingseasy #feelbetter
681458714,positive,Delta,@JetBlue yes! Terra blue chips were my favorite. :)
681458715,positive,Delta,"@JetBlue I DM'd my confirmation code... Thanks again for your help! Mommy, daddy, and kids appreciate it!"
681458720,positive,Delta,"Cool! ""@JetBlue: @hgeronemus We are 60% there and anticipate completing installation on all our A320's this year. http://t.co/sGckBopATA�۝"
681458721,positive,Delta,@JetBlue Love you guys sooooooo much. Ridiculously appreciated! A+ service!
681458724,positive,Delta,"@JetBlue you are officially my favorite, thank you for the wonderful service at JFK"
681458727,positive,Delta,@JetBlue Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM
681458728,positive,Delta,@JetBlue thanks...
681458745,positive,Delta,@JetBlue thanks!
681458752,positive,Delta,@JetBlue - looking forward to it when we finally take off.
681458757,positive,Delta,@JetBlue Please come to Indianapolis!
681458766,positive,Delta,@JetBlue okay thanks. Hope to be flying with you guys soon!
681458769,positive,Delta,@JetBlue he loved the #natural #beefjerky snacks_���
681458770,positive,Delta,@JetBlue thanks for your reply. It was flight 1572.
681458771,positive,Delta,@JetBlue who is he I must send a note!!! Too good for words!
681458774,positive,Delta,@JetBlue - loving Capt Joe on our flight from BOS to SFO #633. This should be fun!
681458779,positive,Delta,@JetBlue It was fabulous! Very pleased.
681458784,positive,Delta,@JetBlue u the real MVP http://t.co/jWL26G6lRw
681458785,positive,Delta,@JetBlue No worries. Time flew in the terminal and now we're taking off. Thanks again!
681458786,positive,Delta,"@JetBlue messaged you, thanks"
681458788,positive,Delta,@JetBlue I will. Thank you!
681458801,positive,Delta,@JetBlue Thanks for the reminder of a few older flights I'd taken and the easy access to add points to my new JB account! Awesome service.
681458803,positive,Delta,@JetBlue @AmericanAir ah ha! I misread the end date as being 2014 not 2015. Thanks for clarifying :)
681458806,positive,Delta,@JetBlue I'll see you on board again soon!
681458809,positive,Delta,@JetBlue heading to Buffalo... trading the cold in Boston for colder in Buffalo... Maybe the Caribbean next time?
681458811,positive,Delta,@JetBlue Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance
681458814,positive,Delta,This is so smart it makes me angry MT @JetBlue: We�۪ve partnered with @WSJ to bring you free digital access onboard! http://t.co/0LiwEcAsOe
681458815,positive,Delta,@JetBlue OOH! Good one! Speaking of #MiAmore - Just know that #IAdore https://t.co/fWZClBvuG4 Loving #LoveSongFriday
681458817,positive,Delta,@JetBlue i love this song &lt;3 thanks @JetBlue
681458821,positive,Delta,@JetBlue currently dancing in the terminal. love Stevie!
681458822,positive,Delta,@JetBlue thank you for being jetblue and not jetgreen or jetred. blue is my favorite color! and jet blue makes it better :)
681458825,positive,Delta,"chair #selfie ""@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHeros�۝"
681458826,positive,Delta,@JetBlue @WSJ #JETBLUE treated me right as a #disabledtraveler thanks for a no hassle flight to @jamaica
681458829,positive,Delta,@JetBlue flight booked! Heading out to California with the @WikiPearl team for  @NatProdExpo on March 6-8! Can't wait! #ExpoWest
681458830,positive,Delta,@JetBlue totally would have.... but the outside view was even more camera ready haha #EvenMoreSpace #EvenMoreView http://t.co/dXuX6DBfd3
681458832,positive,Delta,@JetBlue sent :-) curious to see what kind of comp we get.
681458833,positive,Delta,@JetBlue I can't wait to hear back from you regarding the internship opportunity! _��_
681458840,positive,Delta,@JetBlue Thanks for the $100 credit because of the 4hr delay. I can tell customer service means a lot to YOU #Thankful
681458846,positive,Delta,@JetBlue thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon
681458850,positive,Delta,@JetBlue I definitely will. Thanks!
681458851,positive,Delta,@JetBlue I'm #MakingLoveOutofNothingAtAll on my #brandloveaffair to #LAX https://t.co/kdHRUF54sW
681458856,positive,Delta,@JetBlue Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!
681458859,positive,Delta,@JetBlue Oh that totally looks on par with @AmericanAir's Admirals Club; any way you can slide us a couple passes? ;)
681458863,positive,Delta,@JetBlue gr8 #Mint crew on #flight 123 to #LAX they're #Mintalicious #TrueBlueLove #ShelleyandMarcRock #travel #air
681458864,positive,Delta,"@JetBlue Thanks for offering this service, guys! http://t.co/xDjzkC34GB"
681458866,positive,Delta,"@JetBlue what can I say, I'm #LostinLove w/our #brandmance https://t.co/Bzwgp7aDVE #wemosaictogether #Mint #Love"
681458868,positive,Delta,@JetBlue you guys rock!! http://t.co/LA397zaoAY
681458869,positive,Delta,"That would be great! I never thought I'd be the sort who'd be into them, but it really makes the flying experience more bearable @JetBlue"
681458871,positive,Delta,@JetBlue thanks to the gent on the phone who fixed my BOS-MCO flight and the fee waiver! A320 now :) #flyfi ! I forget her name :(
681458874,positive,Delta,"Thanks! Hope I don't look like a complainer, I've written of good experiences w/you in the past and am making do in terminal 5 :) @JetBlue"
681458877,positive,Delta,@JetBlue Success! Good work JetBlue team
681458879,positive,Delta,@JetBlue great flight! Great view! :-) http://t.co/Yxn00pnOav
681458880,positive,Delta,@JetBlue beautiful ride. Thanks again:)
681458881,positive,Delta,@JetBlue perfect! Probably need some coffee to stay awake during the night ;)
681458885,positive,Delta,Then you better #HoldOn - #EverythingsGonnaBeAlright @jetblue 4 our #brandloveaffair https://t.co/64kN6GEEP8 #TrueBlueLove #travel #business
681458895,positive,Delta,@JetBlue haha no need to apologize _��� I'll be Flight Booking Problems sooner than Late Flightr. I love JetBlue
681458906,positive,Delta,@JetBlue can't wait! I'll be the one who can't contain herself. _���
681458908,positive,Delta,@JetBlue Big thanks to Ricardo Olavarria at Reagan Airport. Fixed our ticket and made sure we made it for our friend's wedding #greatservice
681458909,positive,Delta,@JetBlue Really!? That's good to hear! Thanks for the update @walls29 We may make that business meeting after all.
681458917,positive,Delta,@JetBlue PDX to JFK was suuuuper HOT.
681458936,positive,Delta,"@JetBlue Love you, bae. #JetBae"
681458945,positive,Delta,@JetBlue You definitely will!
681458947,positive,Delta,@JetBlue you don't remember our date Monday night back to NYC? #heartbroken
681458948,positive,Delta,@JetBlue ugh always know a way to my heart _���_٪�
681458960,positive,Delta,@JetBlue Thank you guys! Brilliant customer service
681458964,positive,Delta,"@JetBlue Great Thank you, lets hope so! Could you please notify me if flight 2302 leaves JFK? Thank you again"
681458967,positive,Delta,@JetBlue that is great. But once it gets to Buffalo will it be able to leave and get to JFK? Or there's issues still at Buffalo airport?
681458973,positive,Delta,"@JetBlue, was far less painful than what was coming from Avis.  _�ժ"
681458977,positive,Delta,@JetBlue my flight attendant Angel was awesome. #415 #kudos
681458979,positive,Delta,@JetBlue thank you #loyalmosaicmember
681458983,positive,Delta,@JetBlue thank you very very much!! _�ժ_�ժ
681458984,positive,Delta,@JetBlue Awww thank you B6! Glad to hear it!  Made my day! &amp; one last question do you have any idea what tail is operating flt 606 2maro? :)
681458987,positive,Delta,@JetBlue in the sky on flight 833 from BOS to SFO. Awesome crew! Helene rocks!
681458992,positive,Delta,@JetBlue I LOVE JET BLUE!
681458996,positive,Delta,@NinaDavuluri We think it's a treat to have you onboard! Enjoy your flight. _�ժ
681458997,positive,Delta,@JetBlue @NinaDavuluri _���cool
681459000,positive,Delta,@JetBlue yes! Always a treat to fly with you guys! _��_������
681459001,positive,Delta,@JetBlue Thank you. I really would have preferred Jet Blue. You guys have the best seats in the business.
681459006,positive,Delta,"@JetBlue yes thankfully! Catering just got here and now they are loading, but very frustrated. I was supposed to be there by 10-10:30"
681459013,positive,Delta,@JetBlue safety first !! #lovejetblue
681459015,positive,Delta,@JetBlue here in Austin I saw the water bottles &amp; snacks @ the desk for your waiting passengers! Im so Flight Booking Problems my next flight with you!
681459016,positive,Delta,"@JetBlue no, they're too busy being awesome and trying to get us out ASAP. I'll deal."
681459022,positive,Delta,@JetBlue thanks so much!! ��_����Ϭ very relaxing flight!
681459031,positive,Delta,@JetBlue excellent. you guys are the best
681459033,positive,Delta,"@JetBlue Although it wasn't totally the answer I was looking for, I appreciate the prompt response."
681459044,positive,Delta,@JetBlue oh yes! I hope you expand to other airports soon so I can fly you to see my family each year!!!!
681459047,positive,Delta,@JetBlue thanks JB!! This is why I _�ժ you!
681459048,positive,Delta,"@JetBlue but thank you! Love, an anxious flyer."
681459050,positive,Delta,@JetBlue Same exact flight too. Love JetBlue. Really want to fly with ya'll. But that's a little pricey for basic (not Mint). BOS to SFO.
681459066,positive,Delta,@JetBlue offers hot tea and coffee...at the gate! You guys make me wonder why I have ever flown any other airlines! ������_�ԍ
681459069,positive,Delta,"@JetBlue awesome, thanks!"
681459075,positive,Delta,@JetBlue keep going back and forth with being able to board and then not. But great agents in savannah!
681459081,positive,Delta,@JetBlue That'd be nice! Hoping to rack up enough miles to take a trip to Seattle and enjoy a perfect latte in the city of coffee.
681459085,positive,Delta,"@JetBlue Vegas, San Francisco, Baltimore, San Diego and Philadelphia so far! I'm a very frequent business traveler."
681459088,positive,Delta,@JetBlue you reimbursed everyone on the flight a portion of their ticket. I still love JetBlue! Best American airline!
681459090,positive,Delta,@JetBlue @TSA JetBlue never disappoints !
681459104,positive,Delta,@JetBlue thanks for your help! #jetbluesofly
